mode,threads,mini_batch_size,outer_iterations,inner_iterations,repetitions,graph_creation_mean,graph_creation_std,exec_time_mean,exec_time_std,gpu_memory_mib
0,1000000,100,6,1,10,0.000000,0.000000,0.010766,0.000743,109
0,1000000,100,7,1,10,0.000000,0.000000,0.012765,0.000962,109
0,1000000,100,8,1,10,0.000000,0.000000,0.014641,0.001004,109
0,1000000,100,9,1,10,0.000000,0.000000,0.016538,0.001078,109
0,1000000,100,10,1,10,0.000000,0.000000,0.018506,0.001363,109
0,1000000,100,11,1,10,0.000000,0.000000,0.020335,0.001143,109
0,1000000,100,12,1,10,0.000000,0.000000,0.022118,0.001384,109
0,1000000,100,13,1,10,0.000000,0.000000,0.023913,0.001232,109
0,1000000,100,14,1,10,0.000000,0.000000,0.026468,0.001302,109
0,1000000,100,15,1,10,0.000000,0.000000,0.028257,0.001589,109
0,1000000,100,16,1,10,0.000000,0.000000,0.029963,0.001389,109
0,1000000,100,17,1,10,0.000000,0.000000,0.031998,0.001544,109
0,1000000,100,18,1,10,0.000000,0.000000,0.033832,0.001632,109
0,1000000,100,19,1,10,0.000000,0.000000,0.035853,0.001824,109
0,1000000,100,20,1,10,0.000000,0.000000,0.037978,0.001557,109
0,1000000,100,21,1,10,0.000000,0.000000,0.040579,0.001679,109
0,1000000,100,22,1,10,0.000000,0.000000,0.042598,0.001566,109
0,1000000,100,23,1,10,0.000000,0.000000,0.044149,0.001818,109
0,1000000,100,24,1,10,0.000000,0.000000,0.046199,0.001969,109
0,1000000,100,25,1,10,0.000000,0.000000,0.048146,0.001901,109
0,1000000,100,26,1,10,0.000000,0.000000,0.050318,0.002342,109
0,1000000,100,27,1,10,0.000000,0.000000,0.052605,0.002618,109
0,1000000,100,28,1,10,0.000000,0.000000,0.054930,0.002598,109
0,1000000,100,29,1,10,0.000000,0.000000,0.056864,0.002497,109
0,1000000,100,30,1,10,0.000000,0.000000,0.058854,0.002682,109
0,1000000,100,31,1,10,0.000000,0.000000,0.061403,0.003107,109
0,1000000,100,32,1,10,0.000000,0.000000,0.062955,0.002457,109
0,1000000,100,33,1,10,0.000000,0.000000,0.065006,0.002950,109
0,1000000,100,34,1,10,0.000000,0.000000,0.066878,0.002492,109
0,1000000,100,35,1,10,0.000000,0.000000,0.068868,0.002732,109
0,1000000,100,36,1,10,0.000000,0.000000,0.070005,0.002397,109
0,1000000,100,37,1,10,0.000000,0.000000,0.071504,0.002427,109
0,1000000,100,38,1,10,0.000000,0.000000,0.073230,0.002385,109
0,1000000,100,39,1,10,0.000000,0.000000,0.075638,0.002273,109
0,1000000,100,40,1,10,0.000000,0.000000,0.077411,0.001961,109
0,10000000,100,1,1,10,0.000000,0.000000,0.032171,0.000090,145
0,10000000,100,2,1,10,0.000000,0.000000,0.064335,0.000230,145
0,10000000,100,3,1,10,0.000000,0.000000,0.096435,0.000242,145
0,10000000,100,4,1,10,0.000000,0.000000,0.128551,0.000246,145
0,10000000,100,5,1,10,0.000000,0.000000,0.160834,0.000202,145
0,10000000,100,6,1,10,0.000000,0.000000,0.193006,0.000225,145
0,10000000,100,7,1,10,0.000000,0.000000,0.225118,0.000208,145
0,10000000,100,8,1,10,0.000000,0.000000,0.257291,0.000212,145
0,10000000,100,9,1,10,0.000000,0.000000,0.289405,0.000208,145
0,10000000,100,10,1,10,0.000000,0.000000,0.321424,0.000296,145
0,10000000,100,11,1,10,0.000000,0.000000,0.353311,0.000239,145
0,10000000,100,12,1,10,0.000000,0.000000,0.385403,0.000375,145
0,10000000,100,13,1,10,0.000000,0.000000,0.417337,0.000274,145
0,10000000,100,14,1,10,0.000000,0.000000,0.449395,0.000269,145
0,10000000,100,15,1,10,0.000000,0.000000,0.481681,0.000290,145
0,10000000,100,16,1,10,0.000000,0.000000,0.513835,0.000255,145
0,10000000,100,17,1,10,0.000000,0.000000,0.546021,0.000283,145
0,10000000,100,18,1,10,0.000000,0.000000,0.578140,0.000269,145
0,10000000,100,19,1,10,0.000000,0.000000,0.610218,0.000271,145
0,10000000,100,20,1,10,0.000000,0.000000,0.642092,0.000386,145
0,10000000,100,21,1,10,0.000000,0.000000,0.674190,0.000413,145
0,10000000,100,22,1,10,0.000000,0.000000,0.706762,0.000289,145
0,10000000,100,23,1,10,0.000000,0.000000,0.738705,0.000283,145
0,10000000,100,24,1,10,0.000000,0.000000,0.770759,0.000206,145
0,10000000,100,25,1,10,0.000000,0.000000,0.802871,0.000310,145
0,10000000,100,26,1,10,0.000000,0.000000,0.834832,0.000225,145
0,10000000,100,27,1,10,0.000000,0.000000,0.866986,0.000255,145
0,10000000,100,28,1,10,0.000000,0.000000,0.899192,0.000283,145
0,10000000,100,29,1,10,0.000000,0.000000,0.930995,0.000624,145
0,10000000,100,30,1,10,0.000000,0.000000,0.962817,0.000502,145
0,10000000,100,31,1,10,0.000000,0.000000,0.995181,0.000572,145
0,10000000,100,32,1,10,0.000000,0.000000,1.027712,0.000275,145
0,10000000,100,33,1,10,0.000000,0.000000,1.059457,0.000266,145
0,10000000,100,34,1,10,0.000000,0.000000,1.091647,0.000299,145
0,10000000,100,35,1,10,0.000000,0.000000,1.123973,0.000326,145
0,10000000,100,36,1,10,0.000000,0.000000,1.156137,0.000299,145
0,10000000,100,37,1,10,0.000000,0.000000,1.187943,0.000246,145
0,10000000,100,38,1,10,0.000000,0.000000,1.219506,0.000586,145
0,10000000,100,39,1,10,0.000000,0.000000,1.252292,0.000253,145
0,10000000,100,40,1,10,0.000000,0.000000,1.284478,0.000302,145
